ORIGIN_AIRPORT_ID,Year,Origin Airport Code,Total Departures,Total Passengers,Total Seats,Total Load Factor (%),Total Passengers/Flight,Total Seats/Flight,Total Distance/Flight (sm),Total Distance/Passenger (sm),Total Payload (lbs),Total Freight (lbs),Total Mail (lbs),Domestic Departures,Domestic Passengers,Domestic Seats,Domestic Load Factor (%),Domestic Passengers/Flight,Domestic Seats/Flight,Domestic Distance/Flight (sm),Domestic Distance/Passenger (sm),Domestic Payload (lbs),Domestic Freight (lbs),Domestic Mail (lbs),Outbound International Departures,Outbound International Passengers,Outbound International Seats,Outbound International Load Factor (%),Outbound International Passengers/Flight,Outbound International Seats/Flight,Outbound International Distance/Flight (sm),Outbound International Distance/Passenger (sm),Outbound International Payload (lbs),Outbound International Freight (lbs),Outbound International Mail (lbs),Inbound International Departures,Inbound International Passengers,Inbound International Seats,Inbound International Load Factor (%),Inbound International Passengers/Flight,Inbound International Seats/Flight,Inbound International Distance/Flight (sm),Inbound International Distance/Passenger (sm),Inbound International Payload (lbs),Inbound International Freight (lbs),Inbound International Mail (lbs),Origin City Name,Origin Airport Name
10033,2024M1-10,A20,128,0,0,,0,0,281.1484375,,"6,016,000","2,367,033",0,128,0,0,,0,0,281.1484375,,"6,016,000","2,367,033",0,,,,,,,,,,,,,,,,,,,,,,,Alpine (A20),Alpine Airstrip (A20)
10039,2015,A26,5,13,45,28.9,2.6,9,196,196,"17,000",0,0,5,13,45,28.9,2.6,9,196,196,"17,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2016,A26,2,0,0,,0,0,433,,"94,000","52,212",0,2,0,0,,0,0,433,,"94,000","52,212",0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2017,A26,22,36,165,21.8,1.636363636,7.5,300.8181818,279.1666667,"38,750",0,0,22,36,165,21.8,1.636363636,7.5,300.8181818,279.1666667,"38,750",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2018,A26,12,9,61,14.8,0.75,5.083333333,233.75,293.4444444,"28,572","4,200",0,12,9,61,14.8,0.75,5.083333333,233.75,293.4444444,"28,572","4,200",0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2019,A26,6,15,44,34.1,2.5,7.333333333,280.5,287.3333333,"10,450",0,0,6,15,44,34.1,2.5,7.333333333,280.5,287.3333333,"10,450",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2020,A26,2,0,14,0,0,7,333,,"2,800",0,0,2,0,14,0,0,7,333,,"2,800",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2021,A26,6,4,48,8.3,0.666666667,8,305.1666667,333,"10,605",0,0,6,4,48,8.3,0.666666667,8,305.1666667,333,"10,605",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2022,A26,8,8,70,11.4,1,8.75,267.875,258.625,"18,640",0,0,8,8,70,11.4,1,8.75,267.875,258.625,"18,640",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2023,A26,12,9,85,10.6,0.75,7.083333333,225.75,214.3333333,"24,350",0,0,12,9,85,10.6,0.75,7.083333333,225.75,214.3333333,"24,350",0,0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10039,2024M1-10,A26,13,24,103,23.3,1.846153846,7.923076923,288.6153846,312.375,"54,424","10,390",0,13,24,103,23.3,1.846153846,7.923076923,288.6153846,312.375,"54,424","10,390",0,,,,,,,,,,,,,,,,,,,,,,,Ivotuk (A26),Ivotuk Airstrip (A26)
10040,2014,A27,54,104,486,21.4,1.925925926,9,91,91,"114,532","14,931",0,54,104,486,21.4,1.925925926,9,91,91,"114,532","14,931",0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2015,A27,47,69,420,16.4,1.468085106,8.936170213,91,91,"105,290",0,0,47,69,420,16.4,1.468085106,8.936170213,91,91,"105,290",0,0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2016,A27,48,45,429,10.5,0.9375,8.9375,91,91,"101,755",0,0,48,45,429,10.5,0.9375,8.9375,91,91,"101,755",0,0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2017,A27,53,51,477,10.7,0.962264151,9,91,91,"113,229",0,0,53,51,477,10.7,0.962264151,9,91,91,"113,229",0,0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2018,A27,46,45,414,10.9,0.97826087,9,91,91,"98,324",0,0,46,45,414,10.9,0.97826087,9,91,91,"98,324",0,0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2019,A27,34,33,306,10.8,0.970588235,9,91,91,"71,779",0,0,34,33,306,10.8,0.970588235,9,91,91,"71,779",0,0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2020,A27,40,40,355,11.3,1,8.875,91,91,"83,495","6,166",0,40,40,355,11.3,1,8.875,91,91,"83,495","6,166",0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2021,A27,41,38,361,10.5,0.926829268,8.804878049,91,91,"85,775",0,0,41,38,361,10.5,0.926829268,8.804878049,91,91,"85,775",0,0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2022,A27,40,37,353,10.5,0.925,8.825,91,91,"84,453","2,025",0,40,37,353,10.5,0.925,8.825,91,91,"84,453","2,025",0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2023,A27,44,49,378,13,1.113636364,8.590909091,91,91,"90,841","14,769",0,44,49,378,13,1.113636364,8.590909091,91,91,"90,841","14,769",0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10040,2024M1-10,A27,41,45,366,12.3,1.097560976,8.926829268,91,91,"86,125","17,482",0,41,45,366,12.3,1.097560976,8.926829268,91,91,"86,125","17,482",0,,,,,,,,,,,,,,,,,,,,,,,Pogo Mines (A27),Pogo Mines Airport (A27)
10041,2016,A28,1,2,2,100,2,2,80,80,"1,480",0,0,1,2,2,100,2,2,80,80,"1,480",0,0,,,,,,,,,,,,,,,,,,,,,,,Ayakulik River (A28),Ayakulik River Airport (A28)
10042,2014,A29,38,43,164,26.2,1.131578947,4.315789474,38.05263158,38.11627907,"52,932",131,0,38,43,164,26.2,1.131578947,4.315789474,38.05263158,38.11627907,"52,932",131,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2015,A29,41,43,177,24.3,1.048780488,4.317073171,38,38,"57,104",0,0,41,43,177,24.3,1.048780488,4.317073171,38,38,"57,104",0,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2016,A29,52,79,221,35.7,1.519230769,4.25,38.23076923,38.35443038,"68,366",0,0,52,79,221,35.7,1.519230769,4.25,38.23076923,38.35443038,"68,366",0,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2017,A29,50,112,249,45,2.24,4.98,42.1,42,"52,800",735,240,50,112,249,45,2.24,4.98,42.1,42,"52,800",735,240,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2018,A29,60,130,306,42.5,2.166666667,5.1,41.86666667,41.90769231,"63,900",266,72,60,130,306,42.5,2.166666667,5.1,41.86666667,41.90769231,"63,900",266,72,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2019,A29,41,78,207,37.7,1.902439024,5.048780488,43.04878049,43.65384615,"43,350",178,5,41,78,207,37.7,1.902439024,5.048780488,43.04878049,43.65384615,"43,350",178,5,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2020,A29,59,74,336,22,1.254237288,5.694915254,42,42,"64,500",0,0,59,74,336,22,1.254237288,5.694915254,42,42,"64,500",0,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2021,A29,52,111,303,36.6,2.134615385,5.826923077,41.71153846,42,"58,350",294,0,52,111,303,36.6,2.134615385,5.826923077,41.71153846,42,"58,350",294,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2022,A29,40,96,236,40.7,2.4,5.9,40.75,41.21875,"46,200",0,0,40,96,236,40.7,2.4,5.9,40.75,41.21875,"46,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2023,A29,44,100,243,41.2,2.272727273,5.522727273,42,42,"43,350",0,0,44,100,243,41.2,2.272727273,5.522727273,42,42,"43,350",0,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10042,2024M1-10,A29,28,56,163,34.4,2,5.821428571,42,42,"31,350",0,0,28,56,163,34.4,2,5.821428571,42,42,"31,350",0,0,,,,,,,,,,,,,,,,,,,,,,,Kiluda Bay (A29),Kiluda Bay Airport (A29)
10043,2017,A30,4,3,15,20,0.75,3.75,26.75,28,"3,900",20,0,4,3,15,20,0.75,3.75,26.75,28,"3,900",20,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2018,A30,1,3,6,50,3,6,28,28,"1,200",0,0,1,3,6,50,3,6,28,28,"1,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2019,A30,4,0,21,0,0,5.25,37.75,,"4,350",0,0,4,0,21,0,0,5.25,37.75,,"4,350",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2020,A30,6,8,33,24.2,1.333333333,5.5,22,19,"6,150",0,0,6,8,33,24.2,1.333333333,5.5,22,19,"6,150",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2021,A30,3,0,17,0,0,5.666666667,28,,"3,150",0,0,3,0,17,0,0,5.666666667,28,,"3,150",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2022,A30,2,6,12,50,3,6,28,28,"2,400",0,0,2,6,12,50,3,6,28,28,"2,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2023,A30,7,14,38,36.8,2,5.428571429,28,28,"6,600",0,0,7,14,38,36.8,2,5.428571429,28,28,"6,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10043,2024M1-10,A30,3,6,17,35.3,2,5.666666667,28,28,"3,150",0,0,3,6,17,35.3,2,5.666666667,28,28,"3,150",0,0,,,,,,,,,,,,,,,,,,,,,,,Terror Lake (A30),Terror Lake Airport (A30)
10044,2014,A31,2,0,15,0,0,7.5,89,,"2,816",0,0,2,0,15,0,0,7.5,89,,"2,816",0,0,,,,,,,,,,,,,,,,,,,,,,,Selief Bay (A31),Selief Bay Airport (A31)
10044,2019,A31,2,0,12,0,0,6,88,,"2,400",0,0,2,0,12,0,0,6,88,,"2,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Selief Bay (A31),Selief Bay Airport (A31)
10044,2020,A31,6,6,35,17.1,1,5.833333333,88,88,"6,850",0,0,6,6,35,17.1,1,5.833333333,88,88,"6,850",0,0,,,,,,,,,,,,,,,,,,,,,,,Selief Bay (A31),Selief Bay Airport (A31)
10044,2021,A31,1,1,5,20,1,5,88,88,750,0,0,1,1,5,20,1,5,88,88,750,0,0,,,,,,,,,,,,,,,,,,,,,,,Selief Bay (A31),Selief Bay Airport (A31)
10044,2022,A31,3,0,18,0,0,6,88,,"3,600",0,0,3,0,18,0,0,6,88,,"3,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Selief Bay (A31),Selief Bay Airport (A31)
10047,2017,A34,2,0,9,0,0,4.5,43,,"1,950",0,0,2,0,9,0,0,4.5,43,,"1,950",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2018,A34,4,1,21,4.8,0.25,5.25,40.75,40,"4,350",0,0,4,1,21,4.8,0.25,5.25,40.75,40,"4,350",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2019,A34,3,8,18,44.4,2.666666667,6,40,40,"3,600",0,0,3,8,18,44.4,2.666666667,6,40,40,"3,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2020,A34,1,2,6,33.3,2,6,40,40,"1,200",0,0,1,2,6,33.3,2,6,40,40,"1,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2021,A34,5,12,28,42.9,2.4,5.6,32,30,"5,100",0,0,5,12,28,42.9,2.4,5.6,32,30,"5,100",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2022,A34,4,8,22,36.4,2,5.5,30,30,"3,900",0,0,4,8,22,36.4,2,5.5,30,30,"3,900",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2023,A34,3,12,18,66.7,4,6,40,40,"3,600",0,0,3,12,18,66.7,4,6,40,40,"3,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10047,2024M1-10,A34,5,9,29,31,1.8,5.8,40,40,"5,550",0,0,5,9,29,31,1.8,5.8,40,40,"5,550",0,0,,,,,,,,,,,,,,,,,,,,,,,Laura Lake (A34),Laura Lake Airport (A34)
10050,2014,A37,2,0,15,0,0,7.5,37.5,,"4,750",1,0,2,0,15,0,0,7.5,37.5,,"4,750",1,0,,,,,,,,,,,,,,,,,,,,,,,Kako (A37),Kako Airport (A37)
10050,2016,A37,2,0,9,0,0,4.5,63.5,,"2,100",0,0,2,0,9,0,0,4.5,63.5,,"2,100",0,0,,,,,,,,,,,,,,,,,,,,,,,Kako (A37),Kako Airport (A37)
10050,2018,A37,9,0,54,0,0,6,70.66666667,,"9,900",0,0,9,0,54,0,0,6,70.66666667,,"9,900",0,0,,,,,,,,,,,,,,,,,,,,,,,Kako (A37),Kako Airport (A37)
10051,2022,A38,22,5,220,2.3,0.227272727,10,"1,156","1,156","53,101",0,0,,,,,,,,,,,,22,5,220,2.3,0.227272727,10,"1,156","1,156","53,101",0,0,22,2,220,0.9,0.090909091,10,"1,156","1,156","53,101",0,0,Molly Creek (A38),Molly Creek Airport (A38)
10051,2023,A38,11,39,99,39.4,3.545454545,9,"1,193.82","1,186.13","23,136",0,0,,,,,,,,,,,,11,39,99,39.4,3.545454545,9,"1,193.82","1,186.13","23,136",0,0,14,32,124,25.8,2.285714286,8.857142857,"1,157.71","1,158.25","29,196",0,0,Molly Creek (A38),Molly Creek Airport (A38)
10052,2014,A39,1,0,0,,0,0,292,,"12,000",0,0,1,0,0,,0,0,292,,"12,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Ptarmigan Lake (A39),Ptarmigan Lake Airport (A39)
10052,2016,A39,1,0,0,,0,0,292,,"12,000",0,0,1,0,0,,0,0,292,,"12,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Ptarmigan Lake (A39),Ptarmigan Lake Airport (A39)
10053,2014,A40,4,7,36,19.4,1.75,9,48,48,"13,600",72,0,4,7,36,19.4,1.75,9,48,48,"13,600",72,0,,,,,,,,,,,,,,,,,,,,,,,Cape Simpson (A40),Cape Simpson Airport (A40)
10053,2015,A40,2,3,18,16.7,1.5,9,48,48,"6,800",0,0,2,3,18,16.7,1.5,9,48,48,"6,800",0,0,,,,,,,,,,,,,,,,,,,,,,,Cape Simpson (A40),Cape Simpson Airport (A40)
10053,2016,A40,2,0,0,,0,0,198.5,,"11,200",0,0,2,0,0,,0,0,198.5,,"11,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Cape Simpson (A40),Cape Simpson Airport (A40)
10056,2015,A43,4,0,16,0,0,4,4,,"5,568",0,0,4,0,16,0,0,4,4,,"5,568",0,0,,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2016,A43,26,26,134,19.4,1,5.153846154,39.65384615,33.38461538,"28,916","2,253","2,007",26,26,134,19.4,1,5.153846154,39.65384615,33.38461538,"28,916","2,253","2,007",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2017,A43,448,605,"2,170",27.9,1.350446429,4.84375,49.92633929,52.05454545,"462,450","58,778","23,788",448,605,"2,170",27.9,1.350446429,4.84375,49.92633929,52.05454545,"462,450","58,778","23,788",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2018,A43,450,700,"2,304",30.4,1.555555556,5.12,48.50444444,48.93571429,"480,600","43,919","22,846",450,700,"2,304",30.4,1.555555556,5.12,48.50444444,48.93571429,"480,600","43,919","22,846",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2019,A43,492,687,"2,550",26.9,1.396341463,5.182926829,47.91260163,49.86317322,"530,642","41,390","20,683",492,687,"2,550",26.9,1.396341463,5.182926829,47.91260163,49.86317322,"530,642","41,390","20,683",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2020,A43,"1,196","1,424","6,792",21,1.190635452,5.678929766,41.42558528,44.35252809,"1,308,933","137,427","23,200","1,196","1,424","6,792",21,1.190635452,5.678929766,41.42558528,44.35252809,"1,308,933","137,427","23,200",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2021,A43,"1,375","2,028","7,672",26.4,1.474909091,5.579636364,44.22545455,48.7352071,"1,473,701","181,571","30,674","1,375","2,028","7,672",26.4,1.474909091,5.579636364,44.22545455,48.7352071,"1,473,701","181,571","30,674",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2022,A43,"1,050","1,537","6,189",24.8,1.463809524,5.894285714,43.19809524,47.87443071,"1,211,397","160,106","31,530","1,050","1,537","6,189",24.8,1.463809524,5.894285714,43.19809524,47.87443071,"1,211,397","160,106","31,530",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2023,A43,"1,115","1,301","6,241",20.8,1.166816143,5.597309417,42.17847534,49.32359723,"1,138,823","185,163","24,753","1,115","1,301","6,241",20.8,1.166816143,5.597309417,42.17847534,49.32359723,"1,138,823","185,163","24,753",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10056,2024M1-10,A43,822,880,"4,818",18.3,1.070559611,5.861313869,41.78832117,50.12159091,"947,300","180,944","17,770",822,880,"4,818",18.3,1.070559611,5.861313869,41.78832117,50.12159091,"947,300","180,944","17,770",,,,,,,,,,,,,,,,,,,,,,,Kodiak Island (A43),Trident Basin Seaplane Base (A43)
10061,2019,A48,1,2,3,66.7,2,3,48,48,750,0,0,1,2,3,66.7,2,3,48,48,750,0,0,,,,,,,,,,,,,,,,,,,,,,,Port Hobron (A48),Port Hobron Airport (A48)
10061,2022,A48,2,6,12,50,3,6,52,52,"2,400",0,0,2,6,12,50,3,6,52,52,"2,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Port Hobron (A48),Port Hobron Airport (A48)
10061,2023,A48,1,2,5,40,2,5,52,52,750,0,0,1,2,5,40,2,5,52,52,750,0,0,,,,,,,,,,,,,,,,,,,,,,,Port Hobron (A48),Port Hobron Airport (A48)
10063,2014,A50,1,0,9,0,0,9,56,,"1,424",0,0,1,0,9,0,0,9,56,,"1,424",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2015,A50,6,1,39,2.6,0.166666667,6.5,51.16666667,56,"8,448",0,0,6,1,39,2.6,0.166666667,6.5,51.16666667,56,"8,448",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2017,A50,3,4,18,22.2,1.333333333,6,34.33333333,55,"3,600",0,141,3,4,18,22.2,1.333333333,6,34.33333333,55,"3,600",0,141,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2018,A50,4,9,18,50,2.25,4.5,55,55,"3,900",0,0,4,9,18,50,2.25,4.5,55,55,"3,900",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2019,A50,2,3,9,33.3,1.5,4.5,55,55,"1,950",0,0,2,3,9,33.3,1.5,4.5,55,55,"1,950",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2020,A50,7,0,40,0,0,5.714285714,55,,"7,700",0,0,7,0,40,0,0,5.714285714,55,,"7,700",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2021,A50,7,9,42,21.4,1.285714286,6,55,55,"8,400",0,0,7,9,42,21.4,1.285714286,6,55,55,"8,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2022,A50,8,7,48,14.6,0.875,6,55,55,"9,600",0,0,8,7,48,14.6,0.875,6,55,55,"9,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10063,2023,A50,10,17,53,32.1,1.7,5.3,55,55,"8,850",0,0,10,17,53,32.1,1.7,5.3,55,55,"8,850",0,0,,,,,,,,,,,,,,,,,,,,,,,Big Bay (A50),Big Bay Airport (A50)
10064,2016,A51,4,0,0,,0,0,107,,"48,000",0,0,4,0,0,,0,0,107,,"48,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Wien Lake (A51),Wien Lake Airport (A51)
10064,2018,A51,1,0,0,,0,0,224,,"27,000","13,967",0,1,0,0,,0,0,224,,"27,000","13,967",0,,,,,,,,,,,,,,,,,,,,,,,Wien Lake (A51),Wien Lake Airport (A51)
10065,2014,A52,24,38,120,31.7,1.583333333,5,47,47,"31,200",0,0,24,38,120,31.7,1.583333333,5,47,47,"31,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2015,A52,14,25,70,35.7,1.785714286,5,47,47,"18,200",0,0,14,25,70,35.7,1.785714286,5,47,47,"18,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2016,A52,32,15,160,9.4,0.46875,5,47,47,"41,600",0,0,32,15,160,9.4,0.46875,5,47,47,"41,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2017,A52,2,1,10,10,0.5,5,47,47,"2,600",0,0,2,1,10,10,0.5,5,47,47,"2,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2018,A52,31,0,155,0,0,5,47,,"40,300",0,0,31,0,155,0,0,5,47,,"40,300",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2019,A52,37,9,185,4.9,0.243243243,5,47,47,"48,100",0,0,37,9,185,4.9,0.243243243,5,47,47,"48,100",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2021,A52,31,0,155,0,0,5,47,,"40,300",0,0,31,0,155,0,0,5,47,,"40,300",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2022,A52,15,0,75,0,0,5,47,,"19,500",0,0,15,0,75,0,0,5,47,,"19,500",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2023,A52,21,0,105,0,0,5,47,,"27,300",0,0,21,0,105,0,0,5,47,,"27,300",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10065,2024M1-10,A52,10,0,50,0,0,5,47,,"13,000",0,0,10,0,50,0,0,5,47,,"13,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Silver Salmon Creek (A52),Silver Salmon Creek Airport (A52)
10076,2014,A63,11,34,99,34.3,3.090909091,9,142,142,"28,398","6,158",0,11,34,99,34.3,3.090909091,9,142,142,"28,398","6,158",0,,,,,,,,,,,,,,,,,,,,,,,Yukon Charley Rivvers (A63),Coal Creek (A63)
10076,2015,A63,4,25,36,69.4,6.25,9,142,142,"9,688",590,0,4,25,36,69.4,6.25,9,142,142,"9,688",590,0,,,,,,,,,,,,,,,,,,,,,,,Yukon Charley Rivvers (A63),Coal Creek (A63)
10076,2016,A63,15,40,81,49.4,2.666666667,5.4,137.1333333,142,"36,330","4,476",406,15,40,81,49.4,2.666666667,5.4,137.1333333,142,"36,330","4,476",406,,,,,,,,,,,,,,,,,,,,,,,Yukon Charley Rivvers (A63),Coal Creek (A63)
10076,2017,A63,8,41,72,56.9,5.125,9,142,142,"19,376","1,565",0,8,41,72,56.9,5.125,9,142,142,"19,376","1,565",0,,,,,,,,,,,,,,,,,,,,,,,Yukon Charley Rivvers (A63),Coal Creek (A63)
10076,2018,A63,5,26,45,57.8,5.2,9,142,142,"12,110",920,0,5,26,45,57.8,5.2,9,142,142,"12,110",920,0,,,,,,,,,,,,,,,,,,,,,,,Yukon Charley Rivvers (A63),Coal Creek (A63)
10076,2024M1-10,A63,4,18,36,50,4.5,9,123.75,105.5,"17,360",8,0,4,18,36,50,4.5,9,123.75,105.5,"17,360",8,0,,,,,,,,,,,,,,,,,,,,,,,Yukon Charley Rivvers (A63),Coal Creek (A63)
10078,2017,A65,2,0,12,0,0,6,66,,"2,400",0,0,2,0,12,0,0,6,66,,"2,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Karluk Portage (A65),Karluk Portage Airport (A65)
10078,2018,A65,2,4,12,33.3,2,6,68,68,"2,400",0,0,2,4,12,33.3,2,6,68,68,"2,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Karluk Portage (A65),Karluk Portage Airport (A65)
10078,2019,A65,1,3,6,50,3,6,68,68,"1,200",0,0,1,3,6,50,3,6,68,68,"1,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Karluk Portage (A65),Karluk Portage Airport (A65)
10078,2020,A65,8,13,47,27.7,1.625,5.875,68.125,68.30769231,"9,250",0,0,8,13,47,27.7,1.625,5.875,68.125,68.30769231,"9,250",0,0,,,,,,,,,,,,,,,,,,,,,,,Karluk Portage (A65),Karluk Portage Airport (A65)
